player_id,year,"last_name, first_name",kmeans_quality_cluster,quality_archetype,impact_cluster,impact_archetype
518617,2021,"Diekman, Jake",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518617,2022,"Diekman, Jake",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
518633,2019,"Duffy, Danny",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
518633,2020,"Duffy, Danny",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518633,2021,"Duffy, Danny",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
518774,2019,"Harvey, Matt",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
518774,2021,"Harvey, Matt",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
518813,2020,"Holland, Greg",2,Four-Seam Aces (Elite FF Quality),4,Slider Aces (Elite Slider Impact)
518813,2021,"Holland, Greg",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
518858,2020,"Jones, Nate",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
518875,2019,"Kelley, Shawn",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518876,2019,"Kelly, Merrill",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518876,2021,"Kelly, Merrill",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
518876,2022,"Kelly, Merrill",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
518876,2023,"Kelly, Merrill",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518876,2025,"Kelly, Merrill",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518886,2020,"Kimbrel, Craig",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
518886,2021,"Kimbrel, Craig",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
518886,2022,"Kimbrel, Craig",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
518886,2023,"Kimbrel, Craig",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
518886,2024,"Kimbrel, Craig",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
519008,2019,"McFarland, T.J.",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
519008,2020,"McFarland, T.J.",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
519008,2024,"McFarland, T.J.",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
519043,2021,"Moore, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
519043,2022,"Moore, Matt",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
519043,2024,"Moore, Matt",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
519141,2019,"Pomeranz, Drew",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
519141,2020,"Pomeranz, Drew",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
519141,2025,"Pomeranz, Drew",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
519144,2019,"Porcello, Rick",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
519144,2020,"Porcello, Rick",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
519151,2023,"Pressly, Ryan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
519242,2019,"Sale, Chris",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
519242,2023,"Sale, Chris",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
519242,2024,"Sale, Chris",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519242,2025,"Sale, Chris",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519293,2019,"Smith, Will",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519293,2021,"Smith, Will",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519293,2022,"Smith, Will",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519293,2023,"Smith, Will",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519326,2021,"Strickland, Hunter",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
519326,2022,"Strickland, Hunter",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
519393,2019,"Walden, Marcus",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
519443,2019,"Workman, Brandon",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
519443,2020,"Workman, Brandon",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
519455,2019,"Zimmermann, Jordan",6,Weak Breaking Ball Group (Bad SL),0,FF Liability Pitchers (Bad Fastball Impact)
520980,2019,"Báez, Pedro",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
521230,2019,"Hendriks, Liam",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
521230,2020,"Hendriks, Liam",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
521230,2021,"Hendriks, Liam",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
521230,2022,"Hendriks, Liam",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
521655,2019,"Font, Wilmer",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
521655,2020,"Font, Wilmer",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
527048,2019,"Pérez, Martín",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
527048,2020,"Pérez, Martín",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
527048,2021,"Pérez, Martín",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
527048,2022,"Pérez, Martín",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
527048,2023,"Pérez, Martín",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
527048,2024,"Pérez, Martín",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
527054,2019,"Teheran, Julio",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
527054,2020,"Teheran, Julio",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
527054,2023,"Teheran, Julio",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
532077,2019,"Osuna, Roberto",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
534910,2020,"Hahn, Jesse",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
541640,2022,"Ramírez, Erasmo",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
541640,2023,"Ramírez, Erasmo",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
542585,2020,"Cisnero, José",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
542585,2021,"Cisnero, José",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
542881,2020,"Anderson, Tyler",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
542881,2021,"Anderson, Tyler",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
542881,2022,"Anderson, Tyler",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
542881,2023,"Anderson, Tyler",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
542881,2024,"Anderson, Tyler",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
542881,2025,"Anderson, Tyler",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
542882,2019,"Andriese, Matt",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
542882,2020,"Andriese, Matt",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
542888,2019,"Armstrong, Shawn",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
542914,2020,"Bass, Anthony",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
542914,2021,"Bass, Anthony",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
542914,2022,"Bass, Anthony",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
542947,2019,"Bleier, Richard",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
542947,2021,"Bleier, Richard",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
542960,2019,"Brach, Brad",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
543022,2019,"Chatwood, Tyler",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543037,2019,"Cole, Gerrit",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543037,2020,"Cole, Gerrit",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
543037,2021,"Cole, Gerrit",8,Changeup Specialists (Elite CH),5,Four-Seam Aces (Elite FF Impact)
543037,2022,"Cole, Gerrit",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543037,2023,"Cole, Gerrit",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543037,2024,"Cole, Gerrit",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543045,2019,"Conley, Adam",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543101,2019,"DeSclafani, Anthony",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
543101,2020,"DeSclafani, Anthony",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543101,2021,"DeSclafani, Anthony",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
543101,2023,"DeSclafani, Anthony",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
543118,2019,"Drake, Oliver",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543135,2019,"Eovaldi, Nathan",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
543135,2020,"Eovaldi, Nathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543135,2021,"Eovaldi, Nathan",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
543135,2022,"Eovaldi, Nathan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543135,2023,"Eovaldi, Nathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543135,2024,"Eovaldi, Nathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543135,2025,"Eovaldi, Nathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543208,2019,"Gaviglio, Sam",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543243,2019,"Gray, Sonny",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
543243,2020,"Gray, Sonny",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543243,2021,"Gray, Sonny",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
543243,2022,"Gray, Sonny",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
543243,2023,"Gray, Sonny",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543243,2024,"Gray, Sonny",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543243,2025,"Gray, Sonny",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543272,2019,"Hand, Brad",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543272,2020,"Hand, Brad",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543272,2021,"Hand, Brad",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543272,2022,"Hand, Brad",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543272,2023,"Hand, Brad",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543294,2019,"Hendricks, Kyle",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
543294,2020,"Hendricks, Kyle",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
543294,2021,"Hendricks, Kyle",3,Weak Fastball Group (Bad FF),2,Balanced Positive Arsenal (Mild Impact Gains)
543294,2022,"Hendricks, Kyle",5,Sinkers Get Hit (Bad SI),2,Balanced Positive Arsenal (Mild Impact Gains)
543294,2023,"Hendricks, Kyle",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543294,2024,"Hendricks, Kyle",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
543294,2025,"Hendricks, Kyle",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543339,2019,"Hudson, Daniel",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543339,2020,"Hudson, Daniel",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543339,2021,"Hudson, Daniel",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543339,2024,"Hudson, Daniel",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
543475,2019,"Lyles, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543475,2020,"Lyles, Jordan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543475,2021,"Lyles, Jordan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543475,2022,"Lyles, Jordan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543475,2023,"Lyles, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543483,2019,"Magill, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543507,2019,"May, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543507,2020,"May, Trevor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543507,2021,"May, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543518,2023,"McGough, Scott",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543521,2019,"McHugh, Collin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543521,2021,"McHugh, Collin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543521,2022,"McHugh, Collin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543521,2023,"McHugh, Collin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543548,2019,"Milone, Tommy",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
543548,2020,"Milone, Tommy",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
543557,2019,"Montgomery, Mike",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
543606,2019,"Odorizzi, Jake",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543606,2021,"Odorizzi, Jake",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
543606,2022,"Odorizzi, Jake",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543699,2019,"Roark, Tanner",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
543699,2020,"Roark, Tanner",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
543766,2019,"Shaw, Bryan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543766,2021,"Shaw, Bryan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543766,2022,"Shaw, Bryan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543859,2023,"Tonkin, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
543859,2024,"Tonkin, Michael",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
543867,2020,"Turley, Nik",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543883,2019,"Vincent, Nick",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
543883,2020,"Vincent, Nick",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
543901,2020,"Weber, Ryan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
544150,2024,"Suárez, Albert",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
544727,2019,"Familia, Jeurys",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
544727,2020,"Familia, Jeurys",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
544727,2021,"Familia, Jeurys",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
544931,2019,"Strasburg, Stephen",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
545064,2020,"Díaz, Jairo",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
545333,2019,"Bauer, Trevor",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
545333,2020,"Bauer, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
545333,2021,"Bauer, Trevor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
547179,2020,"Lorenzen, Michael",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
547179,2023,"Lorenzen, Michael",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
547179,2024,"Lorenzen, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
547179,2025,"Lorenzen, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
547888,2019,"Tanaka, Masahiro",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
547888,2020,"Tanaka, Masahiro",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
547942,2020,"Kim, Kwang Hyun",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
547942,2021,"Kim, Kwang Hyun",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
547943,2019,"Ryu, Hyun Jin",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
547943,2020,"Ryu, Hyun Jin",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
547943,2021,"Ryu, Hyun Jin",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
547973,2019,"Chapman, Aroldis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
547973,2021,"Chapman, Aroldis",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
547973,2023,"Chapman, Aroldis",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
548384,2020,"Raley, Brooks",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
548389,2019,"Stripling, Ross",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
548389,2020,"Stripling, Ross",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
548389,2021,"Stripling, Ross",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
548389,2022,"Stripling, Ross",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
