"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"O'Brien, Riley",676617,"STL","SI","Sinker",1.6,6,"366",48.3,"108","0.228","0.272","0.289",10.8,12,16.7,"0.287","0.354","0.342",34.2
"Domínguez, Seranthony",622554,"TOR","FF","4-Seam Fastball",0.4,2,"476",43.2,"108","0.209","0.349","0.35",26.8,26.9,24.2,"0.217","0.343","0.333",38.6
"Dobbins, Hunter",690928,"BOS","FF","4-Seam Fastball",-0.4,-1,"377",40.5,"108","0.316","0.453","0.398",11.9,12,15.3,"0.281","0.472","0.365",46.3
"Hernández, Carlos",672578,"CLE","FF","4-Seam Fastball",-0.2,-1,"386",50.9,"107","0.315","0.393","0.367",18.5,13.1,14.4,"0.299","0.453","0.379",42.9
"Bernardino, Brennan",657514,"BOS","SI","Sinker",1.6,6,"373",44.8,"107","0.253","0.299","0.322",8.8,15.9,20.5,"0.245","0.356","0.333",44.4
"Smith, Shane",681343,"CWS","CH","Changeup",-0.4,-2,"406",16.8,"107","0.2","0.337","0.29",31.8,21.5,16.3,"0.258","0.394","0.326",50
"Vásquez, Randy",681190,"SD","FF","4-Seam Fastball",1,4,"450",20.9,"107","0.253","0.352","0.315",14.8,17.8,14.2,"0.257","0.449","0.347",43.2
"Green, Chad",643338,"TOR","FF","4-Seam Fastball",-2.5,-9,"356",50.2,"107","0.31","0.63","0.411",21.9,20.6,20,"0.273","0.597","0.387",61.5
"Wheeler, Zack",554430,"PHI","SI","Sinker",0.3,1,"407",17,"107","0.245","0.431","0.336",15.9,21.5,22.5,"0.221","0.348","0.267",31.6
"Kelly, Kevin",687330,"TB","SI","Sinker",-1.7,-6,"346",58.8,"107","0.309","0.577","0.413",12.7,10.3,18.6,"0.339","0.604","0.423",55.7
"Povich, Cade",700249,"BAL","CU","Curveball",-1.5,-7,"430",21.8,"106","0.309","0.485","0.394",29,24.5,16.7,"0.238","0.401","0.303",37.5
"Kelly, Michael",547184,"ATH","ST","Sweeper",-0.1,0,"332",50.5,"106","0.277","0.457","0.357",20.6,16,17.3,"0.289","0.487","0.366",34.2
"Myers, Tobias",668964,"MIL","FF","4-Seam Fastball",-0.6,-2,"373",45.2,"106","0.313","0.49","0.374",14.7,16,15.9,"0.312","0.511","0.372",50.6
"Wacha, Michael",608379,"KC","FC","Cutter",-0.3,-1,"410",15.4,"106","0.309","0.532","0.386",17.6,6.6,12.7,"0.31","0.537","0.389",41.8
"Snell, Blake",605483,"LAD","FF","4-Seam Fastball",0.1,0,"448",43.6,"106","0.309","0.426","0.362",22.1,20.8,20.4,"0.288","0.404","0.337",33.8
"Okert, Steven",595345,"HOU","FF","4-Seam Fastball",1.1,5,"433",41.2,"106","0.247","0.337","0.313",21,17.9,20.9,"0.236","0.386","0.326",37
"Leiter, Jack",683004,"TEX","CH","Changeup",-0.6,-3,"424",16.4,"106","0.186","0.32","0.265",32.2,33,25.9,"0.225","0.38","0.296",43.5
"Romero, JoJo",668941,"STL","SL","Slider",2.5,9,"376",38,"106","0.181","0.223","0.219",34.2,31.1,23.2,"0.183","0.25","0.238",27
"Leasure, Jordan",673929,"CWS","SL","Slider",1.5,7,"480",42.5,"105","0.147","0.263","0.241",40.8,32.4,27,"0.174","0.247","0.231",26.2
"Anderson, Tyler",542881,"LAA","FC","Cutter",-1.7,-8,"479",20.5,"105","0.32","0.536","0.379",18.8,8.6,8.4,"0.293","0.443","0.331",31.9
"Peterson, David",656849,"NYM","CH","Changeup",0.6,2,"414",15.3,"105","0.223","0.298","0.294",24.1,12.4,11.4,"0.276","0.342","0.313",37
"Lazar, Max",676661,"PHI","FF","4-Seam Fastball",-0.3,-1,"357",55.3,"105","0.239","0.522","0.359",15.7,11.4,14,"0.295","0.53","0.39",58
"Miller, Mason",695243,"SD","SL","Slider",3.7,16,"443",45.6,"105","0.108","0.108","0.114",54.6,52.4,37.4,"0.141","0.192","0.16",25.5
"Matsui, Yuki",673513,"SD","FF","4-Seam Fastball",-1.1,-5,"420",39.5,"105","0.235","0.529","0.393",17.9,14.3,15.6,"0.235","0.483","0.371",46.5
"Alexander, Tyler",641302,"CWS","FF","4-Seam Fastball",0.1,0,"414",26.1,"105","0.227","0.392","0.3",20.1,26.7,17.6,"0.235","0.456","0.323",50.7
"Rogers, Taylor",573124,"CHC","ST","Sweeper",1,5,"455",50.9,"104","0.168","0.337","0.265",33.6,34.6,22.8,"0.151","0.23","0.204",31.7
"Bubic, Kris",663460,"KC","CH","Changeup",0.6,2,"378",21.1,"104","0.198","0.242","0.27",38.4,25,20.6,"0.186","0.251","0.255",37.9
"Patrick, Chad",694477,"MIL","FF","4-Seam Fastball",0.8,4,"440",21.9,"104","0.229","0.323","0.284",26.1,35.6,19.3,"0.201","0.322","0.26",37.3
"Bellozo, Valente",678368,"MIA","FF","4-Seam Fastball",-1.2,-5,"380",28.7,"104","0.272","0.565","0.386",15.5,16.3,12.1,"0.286","0.625","0.419",46.7
"Gordon, Colton",676467,"HOU","ST","Sweeper",-1.7,-7,"437",30.1,"104","0.273","0.515","0.344",21.7,26.9,14.4,"0.208","0.383","0.274",38.9
"Faucher, Calvin",676534,"MIA","FC","Cutter",1,4,"390",37,"104","0.269","0.441","0.348",18.4,16.3,18.5,"0.292","0.423","0.347",36.4
"Freeland, Kyle",607536,"COL","ST","Sweeper",-0.7,-2,"318",12.8,"104","0.242","0.333","0.299",25.7,32.7,22.4,"0.218","0.303","0.247",43.1
"Garcia, Robert",676395,"TEX","FF","4-Seam Fastball",1,5,"436",44.9,"104","0.227","0.375","0.315",30.3,32.7,23.4,"0.199","0.367","0.299",42.1
"Cameron, Noah",702070,"KC","CH","Changeup",-0.2,-1,"400",18.5,"104","0.204","0.378","0.282",41.1,27.9,23.8,"0.237","0.396","0.296",34.8
"Sheehan, Emmet",686218,"LAD","SL","Slider",3.2,11,"348",30.4,"104","0.162","0.212","0.189",43.6,39.4,33.1,"0.175","0.223","0.198",25.9
"Severino, Luis",622663,"ATH","FC","Cutter",0.8,4,"477",17.5,"104","0.292","0.382","0.352",16.1,2.9,6,"0.307","0.443","0.364",30.7
"Ort, Kaleb",672391,"HOU","FF","4-Seam Fastball",0.3,1,"428",54.3,"103","0.195","0.354","0.322",26.4,21.4,17.3,"0.176","0.322","0.304",34.4
"Hoffman, Jeff",656546,"TOR","FF","4-Seam Fastball",-1,-4,"440",39,"103","0.221","0.581","0.388",23.8,25.2,20.6,"0.242","0.595","0.404",55.7
"Anderson, Grant",681982,"MIL","ST","Sweeper",0.9,4,"438",37.8,"103","0.177","0.313","0.266",36.7,25.2,21.8,"0.212","0.312","0.247",27.8
"Cannon, Jonathan",686563,"CWS","CH","Changeup",-0.7,-3,"383",21.4,"103","0.247","0.433","0.325",23.6,23.3,16,"0.235","0.372","0.285",32.9
"Skenes, Paul",694973,"PIT","FS","Split-Finger",0,0,"409",13.6,"103","0.277","0.404","0.346",22.6,12.6,18.1,"0.27","0.391","0.322",44.4
"Allard, Kolby",663465,"CLE","FF","4-Seam Fastball",1.2,5,"379",37.9,"103","0.263","0.368","0.283",27.9,28.2,22.8,"0.216","0.352","0.256",44.3
"Pallante, Andre",669467,"STL","SI","Sinker",-0.2,-1,"360",13.2,"103","0.297","0.374","0.34",13.3,7.8,8,"0.242","0.32","0.288",20
"Lord, Brad",695418,"WSH","SL","Slider",-1.8,-8,"430",20.2,"103","0.255","0.469","0.327",26.7,20.4,14.5,"0.266","0.495","0.34",42.9
"Soto, Gregory",642397,"NYM","SL","Slider",1.1,4,"358",34.7,"103","0.156","0.267","0.232",45.5,38.8,26.1,"0.189","0.268","0.249",34.6
"Senga, Kodai",673540,"NYM","FC","Cutter",0,0,"386",20.3,"103","0.281","0.483","0.389",16.5,1.9,5.6,"0.3","0.463","0.376",47.2
"Matsui, Yuki",673513,"SD","FS","Split-Finger",-0.2,-1,"342",32.2,"102","0.223","0.394","0.29",44.9,35.3,26.5,"0.197","0.313","0.25",32.2
"Eovaldi, Nathan",543135,"TEX","FF","4-Seam Fastball",-0.1,0,"432",22.5,"102","0.272","0.467","0.339",13.5,17.6,11.9,"0.263","0.451","0.334",49.4
"Buttó, José",676130,"SF","SL","Slider",-0.4,-1,"328",30,"102","0.226","0.376","0.287",37,28.4,24.6,"0.236","0.376","0.285",34.3
"Burns, Chase",695505,"CIN","FF","4-Seam Fastball",0.9,4,"442",57.9,"102","0.25","0.341","0.314",25.2,29.4,21.7,"0.247","0.377","0.324",50.8
"Bubic, Kris",663460,"KC","ST","Sweeper",1.4,5,"376",20.9,"102","0.194","0.286","0.235",26.7,30.4,26.1,"0.202","0.256","0.219",32.8
"Nicolas, Kyle",693312,"PIT","FF","4-Seam Fastball",0.5,1,"331",50.8,"101","0.279","0.43","0.357",14.8,10.9,14.7,"0.279","0.44","0.364",39.5
"Woodruff, Brandon",605540,"MIL","FF","4-Seam Fastball",0.3,1,"296",30.7,"101","0.181","0.34","0.253",32.1,50.5,32.7,"0.153","0.273","0.217",55.8
"Thielbar, Caleb",573204,"CHC","FF","4-Seam Fastball",1.3,5,"353",42.1,"101","0.226","0.398","0.3",22.1,19.8,22.5,"0.217","0.366","0.284",37
"Canning, Griffin",656288,"NYM","CH","Changeup",1.9,6,"311",23.2,"101","0.196","0.239","0.258",22.1,16.8,16.2,"0.254","0.35","0.3",42.7
"Webb, Jacob",657097,"TEX","CH","Changeup",1.2,4,"339",34.7,"101","0.208","0.375","0.271",35.4,21.8,19.6,"0.229","0.357","0.265",23.7
"Bummer, Aaron",607481,"ATL","CU","Curveball",0.4,1,"326",35,"101","0.2","0.322","0.277",31.4,28.7,21,"0.249","0.357","0.302",37.1
"Lugo, Seth",607625,"KC","SI","Sinker",-0.3,-1,"346",14.5,"101","0.225","0.427","0.353",13.3,17.8,19.1,"0.282","0.545","0.39",45.1
"Adam, Jason",592094,"SD","CH","Changeup",0.9,3,"363",33.4,"101","0.191","0.281","0.265",34.2,28.7,21.3,"0.166","0.275","0.242",39.3
"Harrison, Kyle",690986,"BOS","FF","4-Seam Fastball",1.9,7,"356",60.5,"100","0.209","0.319","0.27",25.5,31,23.3,"0.21","0.34","0.277",41.7
"De Los Santos, Enyel",660853,"HOU","SL","Slider",0.9,3,"397",35.9,"100","0.204","0.312","0.265",36.3,22,17.7,"0.213","0.331","0.266",33.8
"Evans, Logan",688138,"SEA","FC","Cutter",1.7,6,"361",27,"100","0.193","0.337","0.302",24.7,19,25,"0.24","0.39","0.338",40
"Walker, Ryan",676254,"SF","SL","Slider",-0.2,-1,"382",37.5,"100","0.207","0.414","0.3",28,23,17.8,"0.22","0.383","0.297",26.9
"Kikuchi, Yusei",579328,"LAA","CH","Changeup",0,0,"374",12.1,"100","0.222","0.293","0.23",25.1,29,18.1,"0.231","0.357","0.257",35.7
"Bradley, Taj",671737,"MIN","FS","Split-Finger",-0.7,-2,"352",15.5,"99","0.242","0.385","0.301",25.4,21.2,18.3,"0.213","0.347","0.258",32.9
"Bird, Jake",656234,"NYY","SI","Sinker",-2,-6,"322",33.6,"99","0.337","0.542","0.432",15.8,9.1,13.8,"0.325","0.511","0.417",49.3
"Thompson, Ryan",657044,"AZ","SI","Sinker",0.1,0,"334",51.4,"99","0.341","0.418","0.372",18.8,10.1,14.1,"0.291","0.396","0.329",48.1
"Baz, Shane",669358,"TB","FC","Cutter",-1.2,-5,"400",14.7,"99","0.337","0.598","0.412",26.4,16.2,23.2,"0.291","0.452","0.341",32.5
"Spence, Mitch",687765,"ATH","SL","Slider",-1.2,-4,"362",26.8,"99","0.253","0.505","0.349",32.5,22.2,19.5,"0.272","0.497","0.356",31.9
"Alvarado, Elvis",665660,"ATH","FF","4-Seam Fastball",0.7,3,"412",53.9,"99","0.173","0.296","0.3",36.9,31.3,25,"0.204","0.35","0.32",44
"Newcomb, Sean",656794,"ATH","SV","Slurve",1.5,5,"346",22.4,"99","0.172","0.237","0.205",31.6,45.5,25.9,"0.167","0.249","0.21",30.6
"Orze, Eric",679358,"TB","FS","Split-Finger",0.6,2,"330",48.5,"98","0.242","0.319","0.28",31.8,30.6,22.9,"0.199","0.275","0.24",27.9
"Gray, Sonny",543243,"STL","CU","Curveball",1.1,5,"499",18.4,"98","0.215","0.366","0.271",33.8,29.6,35.8,"0.243","0.419","0.303",45.3
"Scott, Tanner",656945,"LAD","SL","Slider",0.5,2,"430",47.2,"98","0.267","0.372","0.326",37.8,27.6,18.1,"0.243","0.337","0.301",35
"Scherzer, Max",453286,"TOR","SL","Slider",-1,-3,"329",23.7,"98","0.24","0.479","0.311",33.2,31.6,23.1,"0.222","0.408","0.276",30.8
"Sasaki, Roki",808963,"LAD","FF","4-Seam Fastball",0.3,1,"310",49.9,"98","0.256","0.5","0.386",11.1,10.2,17.5,"0.288","0.612","0.431",52.8
"Mikolas, Miles",571945,"STL","CU","Curveball",-1.6,-7,"436",17.6,"98","0.228","0.435","0.301",22.7,29.6,15.3,"0.195","0.351","0.25",30.8
"Bello, Brayan",678394,"BOS","FF","4-Seam Fastball",-0.3,-1,"408",15.1,"98","0.271","0.447","0.344",13.7,13.3,9.2,"0.205","0.358","0.293",41.9
"Newcomb, Sean",656794,"ATH","FF","4-Seam Fastball",1.3,6,"463",29.9,"98","0.216","0.33","0.288",23.5,30.6,21.4,"0.232","0.366","0.297",42.4
"Boyle, Joe",671212,"TB","SL","Slider",-0.3,-1,"328",35.1,"97","0.232","0.39","0.352",31.1,33,29.6,"0.2","0.294","0.288",38
"Gaddis, Hunter",683769,"CLE","FF","4-Seam Fastball",0.6,2,"347",33.1,"97","0.231","0.495","0.324",23.5,15.5,17.4,"0.237","0.467","0.319",42.9
"Schwellenbach, Spencer",680885,"ATL","SL","Slider",-1.9,-5,"285",18.1,"97","0.253","0.451","0.321",34.4,28.9,23.5,"0.229","0.344","0.264",40
"Newcomb, Sean",656794,"ATH","SI","Sinker",1.1,4,"336",21.7,"97","0.294","0.329","0.348",10.3,8.2,15.7,"0.285","0.363","0.33",38.5
"Alcantara, Sandy",645261,"MIA","SL","Slider",0.4,2,"456",15.8,"97","0.23","0.356","0.285",24.9,22.7,16.2,"0.303","0.492","0.365",46.3
"Buehler, Walker",621111,"PHI","FC","Cutter",-0.5,-2,"370",16.9,"97","0.353","0.612","0.447",19.3,7.2,11.7,"0.346","0.552","0.424",35.9
"Gómez, Yoendrys",672782,"CWS","FF","4-Seam Fastball",-0.2,-1,"368",33.5,"97","0.207","0.427","0.319",26.8,32,23.3,"0.228","0.5","0.357",35.8
"King, Michael",650633,"SD","SI","Sinker",0.8,3,"360",29.5,"97","0.209","0.341","0.292",15.3,29.9,29,"0.227","0.393","0.292",40.3
"Lugo, Seth",607625,"KC","FC","Cutter",-2.4,-8,"335",14.1,"97","0.338","0.55","0.428",24.1,28.9,26.7,"0.267","0.45","0.363",45.5
"Eisert, Brandon",685126,"CWS","CH","Changeup",-0.4,-2,"356",29.3,"97","0.258","0.473","0.329",42,30.9,26.1,"0.214","0.297","0.24",33.3
"Nola, Aaron",605400,"PHI","FF","4-Seam Fastball",-0.4,-2,"475",30.3,"97","0.239","0.534","0.354",13.9,14.4,11.8,"0.24","0.504","0.344",45.3
"Bello, Brayan",678394,"BOS","FC","Cutter",0.2,1,"423",15.7,"96","0.23","0.437","0.331",24.6,15.6,19.7,"0.263","0.492","0.356",50
"Williams, Trevor",592866,"WSH","ST","Sweeper",0.3,1,"403",27.8,"96","0.247","0.371","0.284",28.3,25,17.5,"0.21","0.302","0.249",25.4
"Hernández, Daysbel",678226,"ATL","SL","Slider",-0.9,-3,"402",56.1,"96","0.237","0.35","0.338",33,16.7,11.9,"0.225","0.35","0.322",34.4
"Rodríguez, Yariel",684320,"TOR","FF","4-Seam Fastball",0.3,1,"472",40.8,"96","0.256","0.372","0.349",18.9,8.3,11.6,"0.273","0.434","0.373",40.8
"Yates, Kirby",489446,"LAD","FF","4-Seam Fastball",0.2,1,"440",57.7,"96","0.214","0.512","0.344",35.3,30.2,22,"0.201","0.443","0.318",41.1
"Blewett, Scott",656240,"BAL","SL","Slider",-2,-6,"314",44.2,"96","0.302","0.5","0.383",34.3,19.8,21.8,"0.245","0.39","0.312",42.6
"Iglesias, Raisel",628452,"ATL","FF","4-Seam Fastball",3.5,13,"381",39.5,"95","0.129","0.188","0.191",27.9,30.5,25.4,"0.17","0.293","0.243",36.8
"Detmers, Reid",672282,"LAA","SL","Slider",0.8,3,"338",31.2,"95","0.233","0.344","0.281",40.8,34.7,24.8,"0.246","0.38","0.298",49.1
"McCullers Jr., Lance",621121,"HOU","SL","Slider",-0.8,-3,"367",32,"95","0.244","0.41","0.364",24.8,26.3,21.6,"0.187","0.323","0.303",39.6
"Brown, Hunter",686613,"HOU","CH","Changeup",0.6,2,"356",12,"95","0.186","0.349","0.274",27.2,21.1,18.2,"0.212","0.323","0.275",22.7
"Wacha, Michael",608379,"KC","SI","Sinker",-2.1,-6,"285",10.7,"95","0.356","0.489","0.382",10.8,16.8,17.2,"0.297","0.434","0.332",34.7
"Casparius, Ben",676508,"LAD","FF","4-Seam Fastball",-0.7,-2,"384",30.4,"95","0.256","0.537","0.375",33.3,23.2,19.5,"0.242","0.493","0.357",41
"Dollander, Chase",801403,"COL","CU","Curveball",0.9,4,"379",21.3,"95","0.161","0.207","0.207",35.7,30.5,18.6,"0.179","0.289","0.242",24.1
"Cabrera, Edward",665795,"MIA","SL","Slider",0.8,3,"389",17.3,"95","0.207","0.345","0.268",43.7,29.5,26.2,"0.193","0.311","0.258",40
"Bivens, Spencer",702352,"SF","FC","Cutter",0.6,2,"352",27.2,"95","0.244","0.354","0.307",17.5,17.9,17.7,"0.265","0.379","0.34",28.4
"Herget, Jimmy",623474,"COL","SL","Slider",1.4,5,"360",28.1,"95","0.253","0.368","0.286",27.5,20,31.1,"0.254","0.381","0.296",40.8
"Cecconi, Slade",677944,"CLE","CU","Curveball",1.1,4,"340",16.5,"95","0.141","0.272","0.198",32,28.4,17.9,"0.189","0.31","0.236",33.8
"Graceffo, Gordon",700669,"STL","FF","4-Seam Fastball",-0.2,-1,"322",42.6,"94","0.31","0.488","0.375",17.6,22.3,21.4,"0.298","0.456","0.351",63.1
"Gomber, Austin",596295,"COL","FF","4-Seam Fastball",-4.1,-14,"343",34.3,"94","0.395","0.826","0.535",8,5.3,6.1,"0.316","0.676","0.435",45.1
"Boyle, Joe",671212,"TB","FF","4-Seam Fastball",-0.5,-2,"453",48.5,"94","0.241","0.43","0.37",26.8,14.9,13.2,"0.256","0.497","0.379",49.2
"Strahm, Matt",621381,"PHI","FF","4-Seam Fastball",-0.9,-3,"373",37.6,"94","0.2","0.412","0.3",24.5,38.3,23.4,"0.177","0.364","0.278",45.8
"Freeland, Kyle",607536,"COL","FC","Cutter",-1,-4,"388",15.6,"94","0.363","0.582","0.418",19.7,6.4,14,"0.343","0.61","0.408",48.8
"Molina, Anthony",683627,"COL","FF","4-Seam Fastball",-4.3,-13,"299",49.2,"94","0.402","0.759","0.499",13.7,11.7,14.7,"0.356","0.667","0.446",58.4
"Peterson, David",656849,"NYM","CU","Curveball",1.3,5,"370",13.7,"93","0.171","0.268","0.261",30.5,26.9,22.9,"0.228","0.344","0.296",43.1
"Mize, Casey",663554,"DET","SI","Sinker",0.2,1,"286",12.2,"93","0.267","0.453","0.33",10.6,9.7,19.1,"0.269","0.451","0.312",42
"Latz, Jacob",656641,"TEX","CH","Changeup",-1.3,-4,"324",23.3,"93","0.306","0.471","0.37",41,22.6,21.6,"0.289","0.431","0.343",37.5
"Mears, Nick",683232,"MIL","SL","Slider",2.1,8,"358",42.4,"93","0.141","0.282","0.203",38.4,31.2,24.8,"0.18","0.333","0.241",30.5
"Leahy, Kyle",681517,"STL","FF","4-Seam Fastball",0.9,4,"410",30.4,"93","0.237","0.388","0.32",21.8,25.8,23.8,"0.244","0.431","0.339",52.6
"Alexander, Tyler",641302,"CWS","ST","Sweeper",-0.5,-2,"355",22.4,"93","0.315","0.393","0.33",25.6,16.1,13.4,"0.311","0.422","0.327",30.7
"Smith-Shawver, AJ",700363,"ATL","FF","4-Seam Fastball",0.4,1,"331",46.6,"92","0.278","0.392","0.359",17,8.7,13.8,"0.394","0.648","0.478",63.9
"Pepiot, Ryan",686752,"TB","SL","Slider",-1,-5,"463",17.2,"92","0.27","0.539","0.362",23.5,12,10,"0.296","0.547","0.368",38.5
"Suárez, Ranger",624133,"PHI","FC","Cutter",0.5,2,"422",17.4,"92","0.303","0.562","0.377",20.2,14.1,22,"0.259","0.438","0.311",27.6
"Allen, Logan",671106,"CLE","SI","Sinker",1,3,"355",13.1,"92","0.25","0.263","0.343",9.6,12,16.2,"0.26","0.347","0.336",42.4
"May, Dustin",669160,"BOS","FF","4-Seam Fastball",-0.3,-1,"361",16.6,"92","0.165","0.354","0.285",25.1,29.3,17,"0.189","0.362","0.298",44.2
"Wheeler, Zack",554430,"PHI","ST","Sweeper",2.6,9,"354",14.8,"92","0.146","0.225","0.177",42.4,40.2,28.5,"0.178","0.272","0.21",26.9
"Ortiz, Luis L.",682847,"CLE","SL","Slider",-0.6,-3,"389",25.9,"92","0.205","0.398","0.304",39.5,31.5,19.1,"0.213","0.422","0.303",47.3
"Quantrill, Cal",615698,"ATL","FF","4-Seam Fastball",-2.1,-9,"409",20.4,"92","0.354","0.598","0.43",19.8,19.6,11.7,"0.265","0.495","0.359",36.9
"Falter, Bailey",663559,"KC","SL","Slider",-1.2,-4,"352",18,"92","0.241","0.448","0.324",23.1,19.6,17.1,"0.274","0.486","0.344",43.5
"Ureña, José",570632,"LAA","FF","4-Seam Fastball",-1.9,-6,"333",35.7,"92","0.354","0.633","0.459",10.6,5.4,9.4,"0.34","0.675","0.464",53.9
"Suárez, Ranger",624133,"PHI","FF","4-Seam Fastball",-0.4,-1,"354",14.6,"91","0.278","0.392","0.326",20.7,28.6,21.3,"0.241","0.404","0.314",35.7
"Rolison, Ryan",669020,"COL","FF","4-Seam Fastball",-2.3,-7,"315",46.6,"91","0.307","0.56","0.439",16.8,12.1,15.5,"0.288","0.505","0.398",41.5
"Banks, Tanner",621383,"PHI","SL","Slider",1.9,7,"386",35.6,"91","0.216","0.341","0.264",22.6,22,20,"0.264","0.406","0.301",33.8
"Rodriguez, Eduardo",593958,"AZ","SI","Sinker",-0.5,-1,"252",9.7,"91","0.272","0.42","0.326",12.4,16.5,19.2,"0.238","0.341","0.292",31.9
"Wilson, Justin",458677,"BOS","SL","Slider",-0.5,-1,"272",33.3,"91","0.264","0.333","0.302",34.5,31.9,23.2,"0.24","0.303","0.255",36.2
"Rodriguez, Eduardo",593958,"AZ","FC","Cutter",0.7,3,"407",15.7,"91","0.268","0.451","0.353",22,16.5,22.7,"0.257","0.433","0.331",27.9
"Doval, Camilo",666808,"NYY","FC","Cutter",0.2,1,"439",39.8,"91","0.236","0.347","0.344",16.5,11,11.8,"0.274","0.443","0.379",43.8
"Holton, Tyler",663947,"DET","FC","Cutter",1.1,4,"350",30.2,"91","0.259","0.444","0.331",17.5,14.3,16.9,"0.27","0.438","0.323",41.7
"Hendricks, Kyle",543294,"LAA","FF","4-Seam Fastball",0.4,2,"391",15.2,"90","0.208","0.442","0.326",21.3,25.6,19,"0.197","0.392","0.308",34.5
"Seymour, Ian",693855,"TB","CH","Changeup",1.2,4,"315",31.7,"90","0.186","0.244","0.223",35.1,35.6,23.7,"0.223","0.334","0.271",32.7
"Ortiz, Luis L.",682847,"CLE","SI","Sinker",2.4,7,"293",19.5,"90","0.241","0.277","0.3",12.8,14.4,28.3,"0.274","0.36","0.308",50
"Festa, Matt",670036,"CLE","FF","4-Seam Fastball",-0.4,-1,"320",39.2,"90","0.256","0.359","0.334",28.9,20,24,"0.273","0.393","0.338",40.3
"Ryan, Joe",657746,"MIN","SI","Sinker",-1,-3,"314",11.2,"90","0.292","0.486","0.398",13.4,21.1,21.8,"0.231","0.395","0.347",42.6
"Bender, Anthony",669622,"MIA","ST","Sweeper",3,11,"360",46,"90","0.093","0.14","0.147",27.2,28.9,22.8,"0.148","0.249","0.193",40
"Abbott, Andrew",671096,"CIN","CU","Curveball",0.4,1,"404",15.1,"90","0.244","0.337","0.271",23.9,22.2,19,"0.209","0.293","0.231",26.5
"Brazobán, Huascar",623211,"NYM","SI","Sinker",1.7,7,"377",37.3,"90","0.263","0.303","0.316",13.3,10,17,"0.27","0.333","0.328",36.6
"Knack, Landon",689017,"LAD","FF","4-Seam Fastball",-0.5,-2,"375",48.5,"90","0.276","0.579","0.412",15.4,17.8,15.5,"0.275","0.581","0.413",51.7
"Lord, Brad",695418,"WSH","CH","Changeup",0.2,0,"278",13.1,"90","0.212","0.353","0.277",19,17.8,15.5,"0.257","0.417","0.311",34.8
"King, Michael",650633,"SD","CH","Changeup",2.3,6,"261",21.4,"90","0.181","0.229","0.213",28.7,21.1,24.1,"0.206","0.309","0.254",27.7
"Hoffman, Jeff",656546,"TOR","FS","Split-Finger",-0.3,-1,"268",23.8,"90","0.235","0.365","0.293",31.8,27.8,22.3,"0.183","0.263","0.219",26.7
"Cannon, Jonathan",686563,"CWS","FF","4-Seam Fastball",0.3,1,"324",18.1,"90","0.218","0.308","0.293",24.9,27.8,16,"0.208","0.304","0.276",38.9
"Schreiber, John",670167,"KC","FF","4-Seam Fastball",-0.1,0,"330",31.5,"90","0.238","0.429","0.311",35.5,40,24.8,"0.222","0.391","0.29",43.8
"Zerpa, Angel",672582,"KC","SL","Slider",-1,-3,"351",31.9,"90","0.217","0.434","0.315",21.1,25.6,18.9,"0.238","0.44","0.308",43.5
"Duran, Jhoan",661395,"PHI","FF","4-Seam Fastball",1.6,6,"376",35,"90","0.225","0.3","0.274",32.9,32.2,26.1,"0.232","0.315","0.282",46.2
"Finnegan, Kyle",640448,"DET","FS","Split-Finger",1,3,"314",37.1,"90","0.217","0.325","0.257",37.3,34.4,28.2,"0.216","0.281","0.241",42.6
"Taillon, Jameson",592791,"CHC","ST","Sweeper",-3,-9,"299",15.1,"90","0.279","0.57","0.378",31.1,22.2,13.9,"0.211","0.367","0.261",20.9
"Kershaw, Clayton",477132,"LAD","CU","Curveball",0.3,1,"317",17.9,"89","0.163","0.256","0.19",38.4,34.8,21.7,"0.199","0.331","0.236",32.1
"Eovaldi, Nathan",543135,"TEX","FC","Cutter",3.4,13,"385",20.1,"89","0.174","0.256","0.203",20,23.6,26.3,"0.222","0.391","0.275",38.5
"Zeferjahn, Ryan",666171,"LAA","FF","4-Seam Fastball",-1,-3,"324",31.5,"89","0.273","0.442","0.356",23.2,30.3,20.6,"0.203","0.353","0.294",33.3
"Olson, Reese",681857,"DET","SI","Sinker",-0.1,0,"327",28.2,"89","0.297","0.351","0.366",2.5,6.7,9.1,"0.306","0.48","0.396",51.5
"Leiter, Jack",683004,"TEX","SI","Sinker",1.6,5,"321",12.4,"89","0.263","0.362","0.315",13.9,12.4,18.6,"0.307","0.542","0.395",47.8
"Parker, Mitchell",680730,"WSH","SL","Slider",-0.5,-2,"322",11.9,"89","0.261","0.455","0.305",35.4,30.3,20.8,"0.233","0.356","0.251",37.1
"Wrobleski, Justin",680736,"LAD","FF","4-Seam Fastball",0.1,0,"312",28.6,"89","0.218","0.321","0.267",35.2,44.9,26.3,"0.202","0.328","0.268",41.5
"Leiter Jr., Mark",643410,"NYY","FS","Split-Finger",-1.4,-4,"254",30.5,"89","0.232","0.329","0.3",42.8,40.4,23.2,"0.181","0.294","0.242",34.8
"Herrin, Tim",682120,"CLE","CU","Curveball",1.2,4,"295",39.3,"89","0.137","0.205","0.239",43.2,38.2,25.4,"0.125","0.194","0.233",22.5
